name,discrete,valence
sample_00001043,angry,-2.25
sample_00005825,angry,-3.25
sample_00002473,neutral,-0.25
sample_00004902,neutral,0.0
sample_00006236,worried,-0.75
sample_00006022,happy,0.75
sample_00006610,neutral,0.0
sample_00006707,worried,-1.75
sample_00003128,happy,2.25
sample_00001576,neutral,-0.25
sample_00004784,happy,4.25
sample_00005288,happy,1.0
sample_00001807,angry,-4.0
sample_00004543,sad,-0.5
sample_00000502,happy,2.5
sample_00006186,neutral,-1.5
sample_00001589,angry,-2.5
sample_00002828,neutral,0.0
sample_00001766,sad,-1.75
sample_00005709,sad,-1.5
sample_00005211,worried,-1.25
sample_00004775,sad,-3.75
sample_00005370,neutral,-1.25
sample_00005237,worried,-1.75
sample_00004734,angry,-2.5
sample_00006364,sad,-0.5
sample_00002829,angry,-3.5
sample_00001948,happy,0.25
sample_00003959,worried,-0.5
sample_00004417,sad,-2.25
sample_00003638,worried,0.25
sample_00004637,neutral,0.0
sample_00003635,happy,1.25
sample_00001130,neutral,0.0
sample_00005066,neutral,-0.25
sample_00000648,angry,-3.75
sample_00002465,sad,-1.75
sample_00000884,worried,-1.0
sample_00001245,angry,-1.75
sample_00004037,worried,0.0
sample_00000535,angry,-3.75
sample_00004371,worried,-1.5
sample_00004697,happy,2.75
sample_00000960,angry,-1.75
sample_00003560,sad,-1.25
sample_00000854,neutral,-1.25
sample_00004933,sad,-1.0
sample_00001416,happy,1.75
sample_00001393,worried,-0.75
sample_00002807,angry,-3.5
sample_00004014,neutral,-1.0
sample_00000650,neutral,-1.5
sample_00001557,sad,-3.0
sample_00005591,neutral,0.25
sample_00001347,angry,-1.0
sample_00003384,worried,-0.5
sample_00003470,surprise,-0.5
sample_00005624,angry,-4.25
sample_00006096,surprise,2.25
sample_00003700,sad,-2.25
sample_00003030,neutral,-0.25
sample_00004347,angry,-0.75
sample_00005424,surprise,-0.25
sample_00004999,happy,2.25
sample_00005278,angry,-1.25
sample_00001681,angry,-2.25
sample_00000218,angry,-2.5
sample_00002544,angry,-2.5
sample_00005669,worried,-1.75
sample_00003776,neutral,-0.5
sample_00006555,angry,-2.0
sample_00001306,neutral,-0.5
sample_00003994,sad,-3.0
sample_00002890,neutral,0.0
sample_00001249,angry,-2.75
sample_00001215,angry,-3.5
sample_00006882,angry,-4.5
sample_00003095,neutral,0.5
sample_00000068,sad,-3.25
sample_00004405,happy,2.75
sample_00001000,worried,-0.25
sample_00007018,worried,-1.75
sample_00001740,angry,-1.0
sample_00004232,happy,0.75
sample_00000657,surprise,-1.0
sample_00006786,sad,-2.5
sample_00002035,happy,2.0
sample_00003876,sad,-2.0
sample_00005758,worried,-1.25
sample_00005684,angry,-1.75
sample_00006824,neutral,0.5
sample_00001366,happy,1.5
sample_00004142,sad,-3.25
sample_00004584,neutral,0.25
sample_00000305,happy,1.25
sample_00003730,neutral,-1.0
sample_00000088,worried,1.0
sample_00001660,sad,-3.5
sample_00000169,worried,-0.25
sample_00005641,happy,2.25
sample_00000075,happy,2.5
sample_00006146,angry,-1.75
sample_00006174,sad,-3.0
sample_00004733,angry,-1.0
sample_00003053,sad,-3.75
sample_00006535,neutral,0.25
sample_00005879,worried,-1.5
sample_00002915,worried,-1.5
sample_00000933,sad,-3.0
sample_00004906,neutral,0.25
sample_00001611,angry,-2.5
sample_00006560,neutral,0.75
sample_00006868,angry,-2.0
sample_00002126,happy,2.0
sample_00000577,neutral,-0.75
sample_00003787,angry,-4.0
sample_00001914,neutral,-1.75
sample_00006760,sad,-3.0
sample_00003529,worried,-0.75
sample_00003500,surprise,2.0
sample_00000644,angry,-1.0
sample_00003619,worried,1.5
sample_00000930,happy,1.5
sample_00000374,surprise,-1.5
sample_00005646,angry,-2.75
sample_00000268,sad,-2.5
sample_00006523,surprise,1.5
sample_00001167,worried,-2.0
sample_00000090,surprise,0.75
sample_00000974,sad,-4.0
sample_00000416,sad,-3.25
sample_00002407,sad,-4.0
sample_00000124,neutral,0.5
sample_00004137,angry,-3.75
sample_00005890,neutral,-0.25
sample_00004190,angry,-3.75
sample_00004082,angry,-3.75
sample_00000869,sad,-2.25
sample_00006459,happy,2.0
sample_00005840,worried,-1.0
sample_00005760,happy,2.0
sample_00003568,angry,-2.0
sample_00006134,happy,0.75
sample_00000201,angry,-1.5
sample_00005625,angry,-1.75
sample_00003957,surprise,-0.25
sample_00003891,neutral,-1.0
sample_00005856,happy,2.0
sample_00001958,neutral,0.75
sample_00005704,angry,-3.75
sample_00006755,worried,0.0
sample_00004503,worried,-1.25
sample_00005995,neutral,0.0
sample_00003499,neutral,0.25
sample_00005991,happy,1.0
sample_00001980,happy,1.5
sample_00001061,angry,-3.25
sample_00003625,happy,3.0
sample_00002874,angry,-3.5
sample_00001688,angry,-1.5
sample_00005775,sad,-2.0
sample_00004708,angry,-3.25
sample_00003068,surprise,-0.25
sample_00004433,neutral,0.0
sample_00000427,sad,-2.0
sample_00002413,worried,-0.25
sample_00001978,angry,-3.25
sample_00001147,neutral,-0.5
sample_00005498,happy,1.75
sample_00000846,happy,2.25
sample_00005605,surprise,1.0
sample_00002506,worried,0.25
sample_00000710,neutral,0.0
sample_00006880,happy,1.0
sample_00005604,happy,2.25
sample_00003177,neutral,0.0
sample_00004972,angry,-1.25
sample_00000944,sad,-3.5
sample_00001348,sad,-3.0
sample_00002215,angry,-2.0
sample_00006992,happy,1.0
sample_00006672,angry,-3.25
sample_00000647,happy,2.25
sample_00003183,angry,-1.0
sample_00005674,neutral,-1.0
sample_00002284,surprise,1.0
sample_00006545,neutral,-0.25
sample_00002414,sad,-3.25
sample_00004170,sad,-1.75
sample_00006388,happy,2.25
sample_00001113,worried,-1.25
sample_00001414,sad,-3.5
sample_00002082,angry,-3.0
sample_00002766,neutral,0.0
sample_00000558,happy,0.75
sample_00006676,neutral,-0.5
sample_00002592,angry,-2.25
sample_00002947,worried,-1.0
sample_00003934,happy,1.5
sample_00002275,angry,-1.75
sample_00003941,sad,-1.25
sample_00005652,angry,-2.75
sample_00006367,happy,2.25
sample_00000313,surprise,0.0
sample_00002461,angry,-2.5
sample_00000152,angry,-3.75
sample_00003329,angry,-3.0
sample_00000195,surprise,1.75
sample_00001170,happy,1.25
sample_00006583,sad,-4.5
sample_00005621,neutral,-1.5
sample_00000592,sad,-1.25
sample_00006246,angry,-4.75
sample_00003598,sad,-2.0
sample_00000163,sad,-2.25
sample_00002163,neutral,-0.25
sample_00000293,surprise,-2.5
sample_00003498,sad,-4.0
sample_00003309,sad,-2.25
sample_00001812,sad,-0.75
sample_00002344,sad,-4.25
sample_00004773,surprise,0.0
sample_00000887,sad,-3.0
sample_00005566,happy,-0.25
sample_00000159,neutral,-1.0
sample_00001626,worried,-1.5
sample_00000056,worried,-1.25
sample_00000474,neutral,-0.75
sample_00001153,angry,-2.5
sample_00006032,worried,-2.0
sample_00000423,angry,-1.75
sample_00006054,happy,1.25
sample_00004670,surprise,-0.25
sample_00003627,worried,-2.25
sample_00005155,sad,-2.75
sample_00005281,sad,-2.0
sample_00002080,happy,1.5
sample_00001588,surprise,-2.0
sample_00000936,angry,-2.0
sample_00003056,angry,-1.75
sample_00004300,happy,3.25
sample_00003436,angry,-2.0
sample_00001872,neutral,1.75
sample_00001940,neutral,0.0
sample_00005526,angry,-3.5
sample_00006510,sad,-1.75
sample_00005721,worried,-0.25
sample_00003187,angry,-1.75
sample_00004610,neutral,0.5
sample_00003865,neutral,0.0
sample_00004321,happy,3.0
sample_00005464,happy,1.5
sample_00005327,angry,-2.75
sample_00005116,angry,-3.5
sample_00002434,neutral,-0.25
sample_00001719,surprise,0.5
sample_00001833,happy,0.75
sample_00001368,neutral,0.25
sample_00004677,neutral,0.75
sample_00002667,worried,0.0
sample_00003125,happy,2.0
sample_00004833,sad,-2.25
sample_00001475,angry,-4.0
sample_00000004,sad,-2.0
sample_00001922,worried,0.75
sample_00002804,sad,-4.25
sample_00006561,neutral,-1.5
sample_00003096,sad,-2.25
sample_00001602,sad,-1.75
sample_00000005,neutral,0.5
sample_00000153,happy,2.75
sample_00000918,angry,-2.5
sample_00005654,angry,-2.5
sample_00003110,angry,-2.75
sample_00004875,angry,-2.75
sample_00003789,sad,-1.5
sample_00000913,happy,2.25
sample_00006336,sad,-2.0
sample_00005265,angry,-0.75
sample_00002031,worried,-1.0
sample_00002735,sad,-3.25
sample_00002075,happy,1.25
sample_00003502,neutral,1.0
sample_00005007,surprise,0.75
sample_00004869,happy,2.25
sample_00003240,neutral,1.25
sample_00005836,neutral,-0.25
sample_00003742,happy,1.75
sample_00006091,angry,-2.0
sample_00006648,happy,1.25
sample_00005496,neutral,0.25
sample_00003002,happy,1.5
sample_00001973,neutral,-1.0
sample_00007028,surprise,-1.5
sample_00006454,neutral,-1.0
sample_00005882,neutral,-0.25
sample_00002157,neutral,1.25
sample_00000861,worried,-1.25
sample_00002572,angry,-3.25
sample_00000867,angry,-4.25
sample_00000316,happy,2.5
sample_00001627,worried,-1.25
sample_00002386,sad,-2.0
sample_00006310,happy,2.75
sample_00005297,angry,-2.5
sample_00004480,angry,-3.75
sample_00002861,happy,1.75
sample_00006421,neutral,0.25
sample_00004661,happy,1.75
sample_00003904,happy,0.75
sample_00004147,angry,-4.25
sample_00004715,neutral,0.25
sample_00006261,angry,-3.25
sample_00002276,angry,-3.5
sample_00003406,neutral,-0.25
sample_00006557,happy,2.5
sample_00003940,angry,-2.5
sample_00006889,happy,0.0
sample_00003715,happy,2.25
sample_00004777,sad,-3.75
sample_00005814,worried,-1.0
sample_00000403,sad,-1.25
sample_00003566,angry,-3.25
sample_00006410,neutral,0.0
sample_00005987,neutral,0.0
sample_00001270,worried,1.25
sample_00004425,angry,-1.75
sample_00001004,happy,2.0
sample_00006506,happy,1.75
sample_00006551,happy,1.5
sample_00004685,sad,-3.0
sample_00005183,sad,-2.5
sample_00004317,worried,-0.75
sample_00006075,neutral,-0.25
sample_00002606,surprise,-1.75
sample_00004545,happy,1.5
sample_00000967,worried,-2.0
sample_00002660,worried,0.0
sample_00000104,angry,-3.25
sample_00002257,sad,-1.75
sample_00006740,sad,-1.5
sample_00003353,angry,-2.5
sample_00002824,neutral,0.5
sample_00000029,neutral,0.0
sample_00001469,worried,-0.25
sample_00001796,worried,-0.25
sample_00005003,angry,-2.0
sample_00003703,happy,2.5
sample_00002925,angry,-3.5
sample_00006981,neutral,0.5
sample_00005544,happy,2.25
sample_00005863,happy,1.75
sample_00004194,angry,-1.25
sample_00001678,angry,-3.0
sample_00002688,angry,-3.25
sample_00000459,happy,1.5
sample_00005908,neutral,-0.75
sample_00001251,happy,2.0
sample_00000514,worried,-2.75
sample_00000627,sad,-2.25
sample_00002881,neutral,0.5
sample_00003261,happy,0.75
sample_00001247,happy,1.25
sample_00003114,neutral,1.0
sample_00002108,neutral,-0.25
sample_00001590,neutral,0.75
sample_00000134,angry,-0.75
sample_00002268,worried,-1.5
sample_00001650,neutral,0.5
sample_00006314,sad,-1.5
sample_00002018,angry,-2.25
sample_00000875,angry,-4.25
sample_00006292,happy,1.25
sample_00004090,happy,2.0
sample_00006748,angry,-2.5
sample_00002194,neutral,0.0
sample_00002964,sad,-1.5
sample_00002601,angry,-3.25
sample_00001600,sad,-3.25
sample_00005575,happy,3.0
sample_00004421,neutral,0.5
sample_00002525,sad,-1.5
sample_00006943,neutral,1.0
sample_00001211,neutral,0.5
sample_00001021,happy,1.0
sample_00002331,neutral,0.0
sample_00002864,neutral,0.0
sample_00005454,neutral,-0.75
sample_00001360,happy,3.25
sample_00002995,sad,-3.5
sample_00006620,happy,2.25
sample_00000763,neutral,0.0
sample_00001702,neutral,1.25
sample_00003870,angry,-2.5
sample_00004686,happy,2.25
sample_00003768,happy,1.75
sample_00003531,angry,-1.25
sample_00006441,angry,-2.5
sample_00006520,neutral,-0.5
sample_00005223,angry,-2.0
sample_00003995,worried,-0.5
sample_00005022,angry,-2.25
sample_00003646,angry,-1.5
sample_00001035,worried,-0.25
sample_00002042,angry,-4.0
sample_00004376,worried,0.0
sample_00003609,neutral,1.25
sample_00000468,neutral,0.5
sample_00000053,worried,-0.25
sample_00005535,worried,-1.75
sample_00006118,happy,1.5
sample_00005546,angry,-3.75
sample_00001480,neutral,-2.25
sample_00002402,sad,-2.5
sample_00000327,worried,-2.25
sample_00005438,neutral,-0.75
sample_00004577,neutral,-0.5
sample_00005513,sad,-4.0
sample_00004122,angry,-2.5
sample_00003901,worried,-0.75
sample_00004600,sad,-0.75
sample_00005981,angry,-2.75
sample_00001271,angry,-2.0
sample_00000720,angry,-0.5
sample_00001033,sad,-2.75
sample_00006885,angry,-1.5
sample_00006330,happy,3.0
sample_00000217,sad,-2.5
sample_00003070,angry,-2.75
sample_00002014,angry,-1.5
sample_00005951,neutral,-1.5
sample_00001158,happy,2.0
sample_00000025,angry,-3.0
sample_00006151,worried,-1.5
sample_00005451,neutral,-0.25
sample_00002564,neutral,0.5
sample_00006027,happy,3.5
sample_00002384,neutral,-1.5
sample_00004319,worried,-0.5
sample_00002631,sad,-2.25
sample_00004877,angry,-2.5
sample_00000940,surprise,0.0
sample_00002732,happy,1.25
sample_00001150,neutral,-0.75
sample_00000957,angry,-1.75
sample_00006665,worried,-1.0
sample_00000997,surprise,-2.75
sample_00001571,neutral,0.0
sample_00000145,neutral,-1.25
sample_00000692,neutral,1.5
sample_00000020,neutral,0.75
sample_00000265,sad,-2.5
sample_00003837,angry,-2.5
sample_00005507,happy,1.75
sample_00004460,happy,1.75
sample_00005532,happy,0.75
sample_00006691,neutral,-0.5
sample_00001604,neutral,0.5
sample_00000670,worried,-0.75
sample_00005695,angry,-1.25
sample_00003154,neutral,0.5
sample_00000547,surprise,-0.75
sample_00004922,neutral,0.0
sample_00003695,worried,-1.0
sample_00002278,neutral,0.25
sample_00002711,happy,2.5
sample_00001331,angry,-2.25
sample_00004985,angry,-2.5
sample_00004359,happy,0.75
sample_00006515,happy,2.5
sample_00002333,angry,-2.5
sample_00003900,angry,-2.25
sample_00005300,happy,1.75
sample_00002107,neutral,-0.25
sample_00004847,happy,2.25
sample_00005537,happy,1.5
sample_00000838,angry,-2.5
sample_00005638,angry,-0.25
sample_00006327,angry,-2.5
sample_00004333,neutral,0.25
sample_00006747,sad,-1.5
sample_00005299,worried,-2.0
sample_00004737,worried,-1.25
sample_00004211,happy,2.0
sample_00000787,neutral,-1.25
sample_00005070,angry,-2.5
sample_00001193,neutral,-1.5
sample_00005081,happy,1.5
sample_00005945,worried,-1.0
sample_00004771,happy,1.0
sample_00005491,neutral,-0.25
sample_00004772,angry,-2.0
sample_00004651,neutral,-0.75
sample_00003313,sad,-1.25
sample_00005683,happy,2.75
sample_00004334,worried,0.25
sample_00005867,happy,1.75
sample_00001026,worried,0.0
sample_00005236,happy,1.0
sample_00003629,worried,-0.25
sample_00005473,angry,-2.75
sample_00002607,neutral,0.25
sample_00002869,happy,1.5
sample_00005615,worried,-0.25
sample_00001154,happy,2.75
sample_00006342,neutral,0.0
sample_00004803,angry,-3.75
sample_00002214,neutral,0.0
sample_00005855,angry,-1.5
sample_00007007,happy,3.0
sample_00004273,happy,1.5
sample_00006300,happy,1.25
sample_00003685,neutral,-0.5
sample_00004769,sad,-2.25
sample_00005553,angry,-1.5
sample_00000339,surprise,0.5
sample_00003794,neutral,0.5
sample_00006340,happy,1.5
sample_00006754,neutral,-0.75
sample_00004636,neutral,0.0
sample_00001435,angry,-2.0
sample_00001297,sad,-3.5
sample_00000950,neutral,-0.5
sample_00005619,happy,0.75
sample_00003448,worried,-0.5
sample_00002791,neutral,0.0
sample_00003719,angry,-3.0
sample_00001865,happy,2.25
sample_00005176,neutral,0.5
sample_00000096,sad,-4.25
sample_00005001,neutral,0.0
sample_00001301,angry,-3.5
sample_00002235,happy,1.5
sample_00006778,surprise,-1.0
sample_00001392,angry,-3.25
sample_00001261,angry,-3.75
sample_00006852,neutral,-0.5
sample_00001362,happy,1.5
sample_00006842,surprise,-0.75
sample_00006550,neutral,0.0
sample_00004108,sad,-3.75
sample_00002332,neutral,0.0
sample_00006129,angry,-2.0
sample_00000426,angry,-2.25
sample_00005002,neutral,-0.75
sample_00002389,surprise,-0.75
sample_00005157,happy,1.25
sample_00005095,neutral,1.5
sample_00001491,happy,3.0
sample_00000857,neutral,0.0
sample_00003634,angry,-1.75
sample_00003501,surprise,-1.25
sample_00003123,neutral,-0.75
sample_00002933,sad,-2.0
sample_00006081,sad,-2.5
sample_00000297,angry,-2.75
sample_00005354,angry,-1.25
sample_00003461,angry,-2.75
sample_00003229,angry,-2.25
sample_00000398,angry,-2.0
sample_00002425,sad,-1.25
sample_00004526,angry,-2.75
sample_00000703,neutral,-0.5
sample_00005862,neutral,0.25
sample_00004220,neutral,1.75
sample_00006521,angry,-1.75
sample_00001569,worried,-0.75
sample_00005744,worried,-2.5
sample_00000928,neutral,-0.25
sample_00002899,neutral,-0.5
sample_00003885,angry,-1.0
sample_00007027,angry,-3.25
sample_00001231,sad,-4.0
sample_00003579,angry,-2.75
sample_00000418,angry,-4.0
sample_00005588,worried,-2.0
sample_00005515,sad,-2.0
sample_00002359,sad,-2.5
sample_00000358,neutral,-0.5
sample_00004800,sad,-0.25
sample_00004164,worried,-1.25
sample_00003739,neutral,-0.5
sample_00006193,happy,1.25
sample_00000485,worried,-1.0
sample_00003493,worried,-0.75
sample_00001996,happy,2.75
sample_00002299,neutral,-0.25
sample_00000660,neutral,0.5
sample_00004541,neutral,0.0
sample_00005664,angry,-1.75
sample_00004062,worried,0.0
sample_00000574,happy,1.0
sample_00006563,angry,-3.5
sample_00000749,happy,3.0
sample_00003184,worried,0.0
sample_00003057,worried,-1.25
sample_00006163,happy,2.25
sample_00004312,worried,-1.5
sample_00001439,neutral,-1.0
sample_00001111,sad,-3.5
sample_00006102,worried,-1.5
sample_00005989,worried,-1.0
sample_00004900,surprise,-0.75
sample_00002591,worried,-1.75
sample_00004698,worried,-1.5
sample_00001711,neutral,-1.25
sample_00003112,worried,0.0
sample_00000062,worried,-1.75
sample_00003980,neutral,0.0
sample_00003265,neutral,0.5
sample_00006378,angry,-3.75
sample_00001587,neutral,-0.25
sample_00004091,worried,-1.25
sample_00004952,worried,-2.25
sample_00000446,neutral,-1.0
sample_00006904,happy,1.5
sample_00005966,angry,-1.5
sample_00000677,worried,-1.25
sample_00002882,worried,-3.0
sample_00006313,surprise,-2.0
sample_00003214,happy,1.75
sample_00003662,happy,2.0
sample_00006617,angry,-2.75
sample_00005714,angry,-3.25
sample_00003103,worried,-0.25
sample_00005371,happy,1.75
sample_00006092,happy,2.0
sample_00000299,happy,0.5
sample_00004535,angry,-3.0
sample_00004742,angry,-2.25
sample_00003600,neutral,0.75
sample_00004072,happy,1.5
sample_00001905,neutral,1.75
sample_00004601,angry,-2.0
sample_00006721,worried,-0.75
sample_00006205,neutral,0.0
sample_00001417,neutral,-1.0
sample_00006250,happy,1.75
sample_00004975,happy,2.0
sample_00000870,happy,1.0
sample_00001077,neutral,-0.25
sample_00003213,angry,-0.75
sample_00005123,sad,-2.75
sample_00006953,neutral,-0.25
sample_00005465,neutral,0.0
sample_00002416,neutral,0.25
sample_00000405,happy,2.0
sample_00001191,neutral,-1.0
sample_00003838,neutral,1.0
sample_00001541,sad,-4.5
sample_00003989,angry,-2.75
sample_00006779,happy,1.0
sample_00004011,angry,-4.25
sample_00001467,worried,-1.5
sample_00004811,neutral,-0.25
sample_00001359,angry,-2.25
sample_00003285,happy,1.0
sample_00005901,angry,-1.5
sample_00003327,angry,-2.5
sample_00003220,angry,-2.0
sample_00005876,worried,-1.5
sample_00003348,worried,-1.5
sample_00004991,sad,-2.5
sample_00004659,worried,0.75
sample_00000507,neutral,-1.0
sample_00006023,neutral,-0.5
sample_00005985,happy,1.75
sample_00000010,neutral,0.0
sample_00002740,neutral,-0.25
sample_00006260,angry,-2.75
sample_00004804,worried,-0.75
sample_00006305,worried,-1.75
sample_00005990,worried,-1.5
sample_00000659,sad,-1.0
sample_00002589,neutral,-1.25
sample_00006814,angry,-3.0
sample_00004572,angry,-1.5
sample_00000860,neutral,0.0
sample_00001838,surprise,-2.0
sample_00001802,angry,-2.75
sample_00005796,happy,3.0
sample_00005667,neutral,0.25
